Country,ISO3 Code,Date,Price (EUR/MWhe)
Latvia,LVA,01/02/2023,113.74
Lithuania,LTU,01/02/2023,114.66
Luxembourg,LUX,01/02/2023,127.81
Montenegro,MNE,01/02/2023,106.38
Netherlands,NLD,01/02/2023,134.91
North Macedonia,MKD,01/02/2023,104
Norway,NOR,01/02/2023,80.78
Poland,POL,01/02/2023,136.85
Portugal,PRT,01/02/2023,134.25
Romania,ROU,01/02/2023,142.56
Serbia,SRB,01/02/2023,145.42
Slovakia,SVK,01/02/2023,145.42
Slovenia,SVN,01/02/2023,145.64
Spain,ESP,01/02/2023,133.49
Sweden,SWE,01/02/2023,71.69
Switzerland,CHE,01/02/2023,153.76
United Kingdom,GBR,01/02/2023,153.37
Austria,AUT,01/03/2023,113.23
Belgium,BEL,01/03/2023,109.48
Bulgaria,BGR,01/03/2023,108.43
Croatia,HRV,01/03/2023,111.62
Czechia,CZE,01/03/2023,110.7
Denmark,DNK,01/03/2023,95.27
Estonia,EST,01/03/2023,87.08
Finland,FIN,01/03/2023,74.13
France,FRA,01/03/2023,111.82
Germany,DEU,01/03/2023,101.23
Greece,GRC,01/03/2023,122.75
Hungary,HUN,01/03/2023,113.23
Ireland,IRL,01/03/2023,147.19
Italy,ITA,01/03/2023,136.31
Latvia,LVA,01/03/2023,87.67
Lithuania,LTU,01/03/2023,88.59
Luxembourg,LUX,01/03/2023,101.23
Montenegro,MNE,01/03/2023,106.38
Netherlands,NLD,01/03/2023,104.44
North Macedonia,MKD,01/03/2023,104
Norway,NOR,01/03/2023,82.51
Poland,POL,01/03/2023,120.43
Portugal,PRT,01/03/2023,89.93
Romania,ROU,01/03/2023,108.43
Serbia,SRB,01/03/2023,105.78
Slovakia,SVK,01/03/2023,112.79
Slovenia,SVN,01/03/2023,113.56
Spain,ESP,01/03/2023,89.58
Sweden,SWE,01/03/2023,69.32
Switzerland,CHE,01/03/2023,124.43
United Kingdom,GBR,01/03/2023,129.99
Austria,AUT,01/04/2023,105.98
Belgium,BEL,01/04/2023,105.62
Bulgaria,BGR,01/04/2023,98.81
Croatia,HRV,01/04/2023,105.47
Czechia,CZE,01/04/2023,105.76
Denmark,DNK,01/04/2023,91.43
Estonia,EST,01/04/2023,65.88
Finland,FIN,01/04/2023,60.54
France,FRA,01/04/2023,106.47
Germany,DEU,01/04/2023,102.14
Greece,GRC,01/04/2023,120.44
Hungary,HUN,01/04/2023,106.8
Ireland,IRL,01/04/2023,126.3
Italy,ITA,01/04/2023,134.9
Latvia,LVA,01/04/2023,65.88
Lithuania,LTU,01/04/2023,67.26
Luxembourg,LUX,01/04/2023,102.14
Montenegro,MNE,01/04/2023,105.56
Netherlands,NLD,01/04/2023,98.71
North Macedonia,MKD,01/04/2023,104
Norway,NOR,01/04/2023,79.45
Poland,POL,01/04/2023,122.03
Portugal,PRT,01/04/2023,77.05
Romania,ROU,01/04/2023,97.52
Serbia,SRB,01/04/2023,106.67
Slovakia,SVK,01/04/2023,106.29
Slovenia,SVN,01/04/2023,106.09
Spain,ESP,01/04/2023,73.82
Sweden,SWE,01/04/2023,60.96
Switzerland,CHE,01/04/2023,116.12
United Kingdom,GBR,01/04/2023,116.08
Austria,AUT,01/05/2023,81.8
Belgium,BEL,01/05/2023,80.11
Bulgaria,BGR,01/05/2023,87.29
Croatia,HRV,01/05/2023,86.8
Czechia,CZE,01/05/2023,85.23
Denmark,DNK,01/05/2023,70.84
Estonia,EST,01/05/2023,65.69
Finland,FIN,01/05/2023,26.52
France,FRA,01/05/2023,77.48
Germany,DEU,01/05/2023,82.03
Greece,GRC,01/05/2023,105.46
Hungary,HUN,01/05/2023,88.12
Ireland,IRL,01/05/2023,105.66
Italy,ITA,01/05/2023,105.65
Latvia,LVA,01/05/2023,78.14
Lithuania,LTU,01/05/2023,78.14
Luxembourg,LUX,01/05/2023,82.03
Montenegro,MNE,01/05/2023,86.34
Netherlands,NLD,01/05/2023,77.88
North Macedonia,MKD,01/05/2023,85.66
Norway,NOR,01/05/2023,51.42
Poland,POL,01/05/2023,105.67
Portugal,PRT,01/05/2023,76.05
Romania,ROU,01/05/2023,87.06
Serbia,SRB,01/05/2023,87.33
Slovakia,SVK,01/05/2023,87.56
Slovenia,SVN,01/05/2023,86.09
Spain,ESP,01/05/2023,74.17
Sweden,SWE,01/05/2023,37.38
Switzerland,CHE,01/05/2023,85.8
United Kingdom,GBR,01/05/2023,92.6
Austria,AUT,01/06/2023,93.8
Belgium,BEL,01/06/2023,93.17
Bulgaria,BGR,01/06/2023,84.97
Croatia,HRV,01/06/2023,94.34
Czechia,CZE,01/06/2023,95.73
Denmark,DNK,01/06/2023,92.22
Estonia,EST,01/06/2023,92.23
Finland,FIN,01/06/2023,43.43
France,FRA,01/06/2023,91.28
Germany,DEU,01/06/2023,93.9
Greece,GRC,01/06/2023,91.6
Hungary,HUN,01/06/2023,96.74
Ireland,IRL,01/06/2023,116.9
Italy,ITA,01/06/2023,105.39
Latvia,LVA,01/06/2023,98.85
Lithuania,LTU,01/06/2023,98.85
Luxembourg,LUX,01/06/2023,93.9
Montenegro,MNE,01/06/2023,89.27
Netherlands,NLD,01/06/2023,92.04
North Macedonia,MKD,01/06/2023,82.79
Norway,NOR,01/06/2023,52.19
Poland,POL,01/06/2023,118.3
Portugal,PRT,01/06/2023,95.62
Romania,ROU,01/06/2023,85.24
Serbia,SRB,01/06/2023,89.17
Slovakia,SVK,01/06/2023,96.69
Slovenia,SVN,01/06/2023,95.11
Spain,ESP,01/06/2023,93.05
Sweden,SWE,01/06/2023,52.3
Switzerland,CHE,01/06/2023,92.23
United Kingdom,GBR,01/06/2023,98.14
Austria,AUT,01/07/2023,84.29
Belgium,BEL,01/07/2023,75.29
Bulgaria,BGR,01/07/2023,96.65
Croatia,HRV,01/07/2023,92.31
Czechia,CZE,01/07/2023,86.93
Denmark,DNK,01/07/2023,64.74
Estonia,EST,01/07/2023,79.35
Finland,FIN,01/07/2023,32.93
France,FRA,01/07/2023,77.62
Germany,DEU,01/07/2023,78.12
Greece,GRC,01/07/2023,112.63
Hungary,HUN,01/07/2023,94.86
Ireland,IRL,01/07/2023,141.99
Italy,ITA,01/07/2023,112.08
Latvia,LVA,01/07/2023,83.63
Lithuania,LTU,01/07/2023,83.63
Luxembourg,LUX,01/07/2023,78.12
Montenegro,MNE,01/07/2023,102.35
Netherlands,NLD,01/07/2023,71.69
North Macedonia,MKD,01/07/2023,100.98
Norway,NOR,01/07/2023,36.47
Poland,POL,01/07/2023,115.73
Portugal,PRT,01/07/2023,93.79
Romania,ROU,01/07/2023,96.75
Serbia,SRB,01/07/2023,95.32
Slovakia,SVK,01/07/2023,90.96
Slovenia,SVN,01/07/2023,90.23
Spain,ESP,01/07/2023,90.46
Sweden,SWE,01/07/2023,32.72
Switzerland,CHE,01/07/2023,82.42
United Kingdom,GBR,01/07/2023,81.69
Austria,AUT,01/08/2023,92.71
Belgium,BEL,01/08/2023,92.05
Bulgaria,BGR,01/08/2023,101.39
Croatia,HRV,01/08/2023,96.17
Czechia,CZE,01/08/2023,92.51
Denmark,DNK,01/08/2023,86.18
Estonia,EST,01/08/2023,94.49
Finland,FIN,01/08/2023,66.42
France,FRA,01/08/2023,90.96
Germany,DEU,01/08/2023,94.35
Greece,GRC,01/08/2023,109.33
Hungary,HUN,01/08/2023,100.47
Ireland,IRL,01/08/2023,108.95
Italy,ITA,01/08/2023,111.93
Latvia,LVA,01/08/2023,102.6
Lithuania,LTU,01/08/2023,102.6
Luxembourg,LUX,01/08/2023,94.35
Montenegro,MNE,01/08/2023,100.74
Netherlands,NLD,01/08/2023,91.42
North Macedonia,MKD,01/08/2023,99.64
Norway,NOR,01/08/2023,30.16
Poland,POL,01/08/2023,107.06
Portugal,PRT,01/08/2023,97.91
Romania,ROU,01/08/2023,101.69
Serbia,SRB,01/08/2023,96.84
Slovakia,SVK,01/08/2023,94.5
Slovenia,SVN,01/08/2023,94.76
Spain,ESP,01/08/2023,96.09
Sweden,SWE,01/08/2023,30.77
Switzerland,CHE,01/08/2023,94.53
United Kingdom,GBR,01/08/2023,95.75
Austria,AUT,01/09/2023,101.4
Belgium,BEL,01/09/2023,94.35
Bulgaria,BGR,01/09/2023,101.66
Croatia,HRV,01/09/2023,102.69
Czechia,CZE,01/09/2023,101.85
Denmark,DNK,01/09/2023,85.03
Estonia,EST,01/09/2023,113.19
Finland,FIN,01/09/2023,32.75
France,FRA,01/09/2023,88.71
Germany,DEU,01/09/2023,100.81
Greece,GRC,01/09/2023,101.93
Hungary,HUN,01/09/2023,103.82
Ireland,IRL,01/09/2023,111.9
Italy,ITA,01/09/2023,115.69
Latvia,LVA,01/09/2023,116.98
Lithuania,LTU,01/09/2023,117.01
Luxembourg,LUX,01/09/2023,100.81
Montenegro,MNE,01/09/2023,101.78
Netherlands,NLD,01/09/2023,98.7
North Macedonia,MKD,01/09/2023,102.94
Norway,NOR,01/09/2023,17.35
Poland,POL,01/09/2023,109.83
Portugal,PRT,01/09/2023,104.17
Romania,ROU,01/09/2023,103.19
Serbia,SRB,01/09/2023,103.06
Slovakia,SVK,01/09/2023,103.59
Slovenia,SVN,01/09/2023,102.59
Spain,ESP,01/09/2023,103.36
Sweden,SWE,01/09/2023,22.1
Switzerland,CHE,01/09/2023,97.02
United Kingdom,GBR,01/09/2023,96.07
Austria,AUT,01/10/2023,99.35
Belgium,BEL,01/10/2023,86.34
Bulgaria,BGR,01/10/2023,106.81
Croatia,HRV,01/10/2023,104.01
Czechia,CZE,01/10/2023,94.31
Denmark,DNK,01/10/2023,58.66
Estonia,EST,01/10/2023,87.49
Finland,FIN,01/10/2023,37.7
France,FRA,01/10/2023,84.2
Germany,DEU,01/10/2023,87.1
Greece,GRC,01/10/2023,111.16
Hungary,HUN,01/10/2023,104.87
Ireland,IRL,01/10/2023,125.04
Italy,ITA,01/10/2023,134.2
Latvia,LVA,01/10/2023,87.49
Lithuania,LTU,01/10/2023,87.49
Luxembourg,LUX,01/10/2023,87.1
Montenegro,MNE,01/10/2023,110.44
Netherlands,NLD,01/10/2023,90.19
North Macedonia,MKD,01/10/2023,106.97
Norway,NOR,01/10/2023,30.12
Poland,POL,01/10/2023,95.38
Portugal,PRT,01/10/2023,89.55
Romania,ROU,01/10/2023,105.98
Serbia,SRB,01/10/2023,106.17
Slovakia,SVK,01/10/2023,102.66
Slovenia,SVN,01/10/2023,103.59
Spain,ESP,01/10/2023,89.84
Sweden,SWE,01/10/2023,26.11
Switzerland,CHE,01/10/2023,105.45
United Kingdom,GBR,01/10/2023,94.51
Austria,AUT,01/11/2023,93.49
Belgium,BEL,01/11/2023,91.53
Bulgaria,BGR,01/11/2023,102.89
Croatia,HRV,01/11/2023,96.65
Czechia,CZE,01/11/2023,92.85
Denmark,DNK,01/11/2023,85.63
Estonia,EST,01/11/2023,105.34
Finland,FIN,01/11/2023,69.77
France,FRA,01/11/2023,89.02
Germany,DEU,01/11/2023,90.9
Greece,GRC,01/11/2023,105.46
Hungary,HUN,01/11/2023,99.43
Ireland,IRL,01/11/2023,122.74
Italy,ITA,01/11/2023,121.74
Latvia,LVA,01/11/2023,105.34
Lithuania,LTU,01/11/2023,105.34
Luxembourg,LUX,01/11/2023,90.9
Montenegro,MNE,01/11/2023,95.88
Netherlands,NLD,01/11/2023,94.46
North Macedonia,MKD,01/11/2023,103.39
Norway,NOR,01/11/2023,76.64
Poland,POL,01/11/2023,98.43
Portugal,PRT,01/11/2023,63.38
Romania,ROU,01/11/2023,102.21
Serbia,SRB,01/11/2023,96.12
Slovakia,SVK,01/11/2023,96.02
Slovenia,SVN,01/11/2023,95.79
Spain,ESP,01/11/2023,63.57
Sweden,SWE,01/11/2023,68.36
Switzerland,CHE,01/11/2023,103.24
United Kingdom,GBR,01/11/2023,108.76
Austria,AUT,01/12/2023,74.16
Belgium,BEL,01/12/2023,69.26
Bulgaria,BGR,01/12/2023,81.41
Croatia,HRV,01/12/2023,75.89
Czechia,CZE,01/12/2023,73.04
Denmark,DNK,01/12/2023,69.95
Estonia,EST,01/12/2023,88.91
Finland,FIN,01/12/2023,76.19
France,FRA,01/12/2023,68.33
Germany,DEU,01/12/2023,69.08
Greece,GRC,01/12/2023,102.2
Hungary,HUN,01/12/2023,81.57
Ireland,IRL,01/12/2023,91.22
Italy,ITA,01/12/2023,115.45
Latvia,LVA,01/12/2023,88.91
Lithuania,LTU,01/12/2023,88.91
Luxembourg,LUX,01/12/2023,69.08
Montenegro,MNE,01/12/2023,94.16
Netherlands,NLD,01/12/2023,73.04
North Macedonia,MKD,01/12/2023,103.77
Norway,NOR,01/12/2023,74.71
Poland,POL,01/12/2023,80.08
Portugal,PRT,01/12/2023,72.15
Romania,ROU,01/12/2023,80.81
Serbia,SRB,01/12/2023,77.3
Slovakia,SVK,01/12/2023,76.98
Slovenia,SVN,01/12/2023,75.48
Spain,ESP,01/12/2023,72.12
Sweden,SWE,01/12/2023,69.32
Switzerland,CHE,01/12/2023,80.97
United Kingdom,GBR,01/12/2023,80.51
Austria,AUT,01/01/2024,80.6
Belgium,BEL,01/01/2024,78.63
Bulgaria,BGR,01/01/2024,89.72
Croatia,HRV,01/01/2024,84.09
Czechia,CZE,01/01/2024,83
Denmark,DNK,01/01/2024,76.16
Estonia,EST,01/01/2024,126.47
Finland,FIN,01/01/2024,106.16
France,FRA,01/01/2024,76.66
Germany,DEU,01/01/2024,76.23
Greece,GRC,01/01/2024,92.99
Hungary,HUN,01/01/2024,85.85
Ireland,IRL,01/01/2024,99.68
Italy,ITA,01/01/2024,99.14
Latvia,LVA,01/01/2024,117.15
Lithuania,LTU,01/01/2024,117.39
Luxembourg,LUX,01/01/2024,76.23
Montenegro,MNE,01/01/2024,89.05
Netherlands,NLD,01/01/2024,78.43
North Macedonia,MKD,01/01/2024,90.2
Norway,NOR,01/01/2024,69.57
Poland,POL,01/01/2024,93.48
Portugal,PRT,01/01/2024,74.09
Romania,ROU,01/01/2024,87.79
Serbia,SRB,01/01/2024,86.13
Slovakia,SVK,01/01/2024,84.57
Slovenia,SVN,01/01/2024,83.14
Spain,ESP,01/01/2024,74.11
Sweden,SWE,01/01/2024,68.66
Switzerland,CHE,01/01/2024,84.01
United Kingdom,GBR,01/01/2024,83.96
Austria,AUT,01/02/2024,65.41
Belgium,BEL,01/02/2024,61.53
Bulgaria,BGR,01/02/2024,69.96
Croatia,HRV,01/02/2024,67.78
Czechia,CZE,01/02/2024,69.1
Denmark,DNK,01/02/2024,57.05
Estonia,EST,01/02/2024,75.58
Finland,FIN,01/02/2024,51.59
France,FRA,01/02/2024,58.39
Germany,DEU,01/02/2024,61.23
Greece,GRC,01/02/2024,73.57
Hungary,HUN,01/02/2024,69.31
Ireland,IRL,01/02/2024,84.84
Italy,ITA,01/02/2024,87.6
Latvia,LVA,01/02/2024,74.83
Lithuania,LTU,01/02/2024,74.83
Luxembourg,LUX,01/02/2024,61.23
Montenegro,MNE,01/02/2024,70.09
Netherlands,NLD,01/02/2024,63.91
North Macedonia,MKD,01/02/2024,70.37
Norway,NOR,01/02/2024,52.68
Poland,POL,01/02/2024,75.97
Portugal,PRT,01/02/2024,39.76
Romania,ROU,01/02/2024,69.72
Serbia,SRB,01/02/2024,67.84
Slovakia,SVK,01/02/2024,68.71
Slovenia,SVN,01/02/2024,67.17
Spain,ESP,01/02/2024,39.9
Sweden,SWE,01/02/2024,44.54
Switzerland,CHE,01/02/2024,69.91
United Kingdom,GBR,01/02/2024,69.52
Austria,AUT,01/03/2024,62.86
Belgium,BEL,01/03/2024,61.13
Bulgaria,BGR,01/03/2024,63.31
Croatia,HRV,01/03/2024,64.31
Czechia,CZE,01/03/2024,65.21
Denmark,DNK,01/03/2024,61.15
Estonia,EST,01/03/2024,68.19
Finland,FIN,01/03/2024,59.41
France,FRA,01/03/2024,53.54
Germany,DEU,01/03/2024,63.18
Greece,GRC,01/03/2024,67.42
Hungary,HUN,01/03/2024,65.06
Ireland,IRL,01/03/2024,86.38
Italy,ITA,01/03/2024,88.85
Latvia,LVA,01/03/2024,68.14
Lithuania,LTU,01/03/2024,68.14
Luxembourg,LUX,01/03/2024,63.18
Montenegro,MNE,01/03/2024,64.12
Netherlands,NLD,01/03/2024,63.38
North Macedonia,MKD,01/03/2024,65.72
Norway,NOR,01/03/2024,56.17
Poland,POL,01/03/2024,75.36
Portugal,PRT,01/03/2024,19.26
Romania,ROU,01/03/2024,63.41
Serbia,SRB,01/03/2024,64.36
Slovakia,SVK,01/03/2024,65.42
Slovenia,SVN,01/03/2024,64.08
Spain,ESP,01/03/2024,20.28
Sweden,SWE,01/03/2024,52.75
Switzerland,CHE,01/03/2024,72.49
United Kingdom,GBR,01/03/2024,72.07
Austria,AUT,01/04/2024,58.87
Belgium,BEL,01/04/2024,48.04
Bulgaria,BGR,01/04/2024,58.29
Croatia,HRV,01/04/2024,60.24
Czechia,CZE,01/04/2024,63.17
Denmark,DNK,01/04/2024,59.63
Estonia,EST,01/04/2024,60.44
Finland,FIN,01/04/2024,48.91
France,FRA,01/04/2024,28.23
Germany,DEU,01/04/2024,61.96
Greece,GRC,01/04/2024,60.1
Hungary,HUN,01/04/2024,62.02
Ireland,IRL,01/04/2024,87.99
Italy,ITA,01/04/2024,86.76
Latvia,LVA,01/04/2024,60.24
Lithuania,LTU,01/04/2024,60.24
Luxembourg,LUX,01/04/2024,61.96
Montenegro,MNE,01/04/2024,63.67
Netherlands,NLD,01/04/2024,58.42
North Macedonia,MKD,01/04/2024,60.47
Norway,NOR,01/04/2024,49.96
Poland,POL,01/04/2024,80.88
Portugal,PRT,01/04/2024,13.32
Romania,ROU,01/04/2024,60.05
Serbia,SRB,01/04/2024,64.65
Slovakia,SVK,01/04/2024,62.73
Slovenia,SVN,01/04/2024,60.25
Spain,ESP,01/04/2024,13.77
Sweden,SWE,01/04/2024,48.47
Switzerland,CHE,01/04/2024,62.23
United Kingdom,GBR,01/04/2024,62.45
Austria,AUT,01/05/2024,64.17
Belgium,BEL,01/05/2024,54.45
Bulgaria,BGR,01/05/2024,82.29
Croatia,HRV,01/05/2024,74.6
Czechia,CZE,01/05/2024,69.03
Denmark,DNK,01/05/2024,58.51
Estonia,EST,01/05/2024,76
Finland,FIN,01/05/2024,35.07
France,FRA,01/05/2024,27.06
Germany,DEU,01/05/2024,67.53
Greece,GRC,01/05/2024,81.21
Hungary,HUN,01/05/2024,72.28
Ireland,IRL,01/05/2024,107.58
Italy,ITA,01/05/2024,94.94
Latvia,LVA,01/05/2024,76
Lithuania,LTU,01/05/2024,76
Luxembourg,LUX,01/05/2024,67.53
Montenegro,MNE,01/05/2024,80.77
Netherlands,NLD,01/05/2024,65.7
North Macedonia,MKD,01/05/2024,79.3
Norway,NOR,01/05/2024,29.74
Poland,POL,01/05/2024,85.63
Portugal,PRT,01/05/2024,30.65
Romania,ROU,01/05/2024,81.72
Serbia,SRB,01/05/2024,82.84
Slovakia,SVK,01/05/2024,70.89
Slovenia,SVN,01/05/2024,73.17
Spain,ESP,01/05/2024,30.32
Sweden,SWE,01/05/2024,23.14
Switzerland,CHE,01/05/2024,62.05
United Kingdom,GBR,01/05/2024,84.72
Austria,AUT,01/06/2024,68.32
Belgium,BEL,01/06/2024,60.92
Bulgaria,BGR,01/06/2024,97.95
Croatia,HRV,01/06/2024,96.77
Czechia,CZE,01/06/2024,76.2
Denmark,DNK,01/06/2024,64.9
Estonia,EST,01/06/2024,91.64
Finland,FIN,01/06/2024,36.13
France,FRA,01/06/2024,37.78
Germany,DEU,01/06/2024,72.88
Greece,GRC,01/06/2024,98.91
Hungary,HUN,01/06/2024,91.74
Ireland,IRL,01/06/2024,108.1
Italy,ITA,01/06/2024,103.18
Latvia,LVA,01/06/2024,91.64
Lithuania,LTU,01/06/2024,91.64
Luxembourg,LUX,01/06/2024,72.88
Montenegro,MNE,01/06/2024,96.19
Netherlands,NLD,01/06/2024,68.06
North Macedonia,MKD,01/06/2024,92.45
Norway,NOR,01/06/2024,32.01
Poland,POL,01/06/2024,105.53
Portugal,PRT,01/06/2024,58.29
Romania,ROU,01/06/2024,97.81
Serbia,SRB,01/06/2024,98.04
Slovakia,SVK,01/06/2024,86.01
Slovenia,SVN,01/06/2024,92.92
Spain,ESP,01/06/2024,56.26
Sweden,SWE,01/06/2024,28.91
Switzerland,CHE,01/06/2024,48.14
United Kingdom,GBR,01/06/2024,84.27
Austria,AUT,01/07/2024,63.66
Belgium,BEL,01/07/2024,54.59
Bulgaria,BGR,01/07/2024,136.51
Croatia,HRV,01/07/2024,106.12
Czechia,CZE,01/07/2024,69.91
Denmark,DNK,01/07/2024,62.33
Estonia,EST,01/07/2024,97.97
Finland,FIN,01/07/2024,16.84
France,FRA,01/07/2024,46.57
Germany,DEU,01/07/2024,68.4
Greece,GRC,01/07/2024,135.23
Hungary,HUN,01/07/2024,135.57
Ireland,IRL,01/07/2024,108.29
Italy,ITA,01/07/2024,112.38
Latvia,LVA,01/07/2024,98
Lithuania,LTU,01/07/2024,98.02
Luxembourg,LUX,01/07/2024,68.4
Montenegro,MNE,01/07/2024,118.59
Netherlands,NLD,01/07/2024,65.04
North Macedonia,MKD,01/07/2024,136.52
Norway,NOR,01/07/2024,27.2
Poland,POL,01/07/2024,109.01
Portugal,PRT,01/07/2024,74.24
Romania,ROU,01/07/2024,145.19
Serbia,SRB,01/07/2024,134.29
Slovakia,SVK,01/07/2024,96.22
Slovenia,SVN,01/07/2024,88.33
Spain,ESP,01/07/2024,72.43
Sweden,SWE,01/07/2024,21.19
Switzerland,CHE,01/07/2024,38.68
United Kingdom,GBR,01/07/2024,82.56
Austria,AUT,01/08/2024,84.48
Belgium,BEL,01/08/2024,65.53
Bulgaria,BGR,01/08/2024,126.65
Croatia,HRV,01/08/2024,113.61
Czechia,CZE,01/08/2024,88.79
Denmark,DNK,01/08/2024,72.78
Estonia,EST,01/08/2024,106.95
Finland,FIN,01/08/2024,12.53
France,FRA,01/08/2024,54.56
Germany,DEU,01/08/2024,81.76
Greece,GRC,01/08/2024,129.81
Hungary,HUN,01/08/2024,120.78
Ireland,IRL,01/08/2024,102.42
Italy,ITA,01/08/2024,128.51
Latvia,LVA,01/08/2024,106.95
Lithuania,LTU,01/08/2024,106.95
Luxembourg,LUX,01/08/2024,81.76
Montenegro,MNE,01/08/2024,128.62
Netherlands,NLD,01/08/2024,77.1
North Macedonia,MKD,01/08/2024,124.57
Norway,NOR,01/08/2024,19.05
Poland,POL,01/08/2024,100.12
Portugal,PRT,01/08/2024,91.16
Romania,ROU,01/08/2024,126.86
Serbia,SRB,01/08/2024,127.12
Slovakia,SVK,01/08/2024,107.34
Slovenia,SVN,01/08/2024,110.96
Spain,ESP,01/08/2024,91.1
Sweden,SWE,01/08/2024,12.95
Switzerland,CHE,01/08/2024,58.66
United Kingdom,GBR,01/08/2024,70.75
Austria,AUT,01/09/2024,82.4
Belgium,BEL,01/09/2024,66.41
Bulgaria,BGR,01/09/2024,106.69
Croatia,HRV,01/09/2024,97.7
Czechia,CZE,01/09/2024,81.62
Denmark,DNK,01/09/2024,70.97
Estonia,EST,01/09/2024,83.9
Finland,FIN,01/09/2024,56.02
France,FRA,01/09/2024,51.61
Germany,DEU,01/09/2024,78.55
Greece,GRC,01/09/2024,112.34
Hungary,HUN,01/09/2024,105.85
Ireland,IRL,01/09/2024,113.12
Italy,ITA,01/09/2024,117.08
Latvia,LVA,01/09/2024,83.69
Lithuania,LTU,01/09/2024,83.28
Luxembourg,LUX,01/09/2024,78.55
Montenegro,MNE,01/09/2024,113.65
Netherlands,NLD,01/09/2024,77.62
North Macedonia,MKD,01/09/2024,103.7
Norway,NOR,01/09/2024,21.17
Poland,POL,01/09/2024,94.99
Portugal,PRT,01/09/2024,73.54
Romania,ROU,01/09/2024,109.19
Serbia,SRB,01/09/2024,106.89
Slovakia,SVK,01/09/2024,90.28
Slovenia,SVN,01/09/2024,94.63
Spain,ESP,01/09/2024,72.54
Sweden,SWE,01/09/2024,15.53
Switzerland,CHE,01/09/2024,81.07
United Kingdom,GBR,01/09/2024,91.52
Austria,AUT,01/10/2024,85.35
Belgium,BEL,01/10/2024,78.13
Bulgaria,BGR,01/10/2024,89.6
Croatia,HRV,01/10/2024,89.05
Czechia,CZE,01/10/2024,89.16
Denmark,DNK,01/10/2024,76.68
Estonia,EST,01/10/2024,91.49
Finland,FIN,01/10/2024,40.69
France,FRA,01/10/2024,62.25
Germany,DEU,01/10/2024,83.98
Greece,GRC,01/10/2024,90.05
Hungary,HUN,01/10/2024,92.47
Ireland,IRL,01/10/2024,124.14
Italy,ITA,01/10/2024,116.72
Latvia,LVA,01/10/2024,91.5
Lithuania,LTU,01/10/2024,91.5
Luxembourg,LUX,01/10/2024,83.98
Montenegro,MNE,01/10/2024,90.23
Netherlands,NLD,01/10/2024,87.8
North Macedonia,MKD,01/10/2024,93.35
Norway,NOR,01/10/2024,28.26
Poland,POL,01/10/2024,103.16
Portugal,PRT,01/10/2024,69.36
Romania,ROU,01/10/2024,89.96
Serbia,SRB,01/10/2024,89.16
Slovakia,SVK,01/10/2024,91.58
Slovenia,SVN,01/10/2024,89.02
Spain,ESP,01/10/2024,68.49
Sweden,SWE,01/10/2024,19.72
Switzerland,CHE,01/10/2024,83.04
United Kingdom,GBR,01/10/2024,100.32
Austria,AUT,01/11/2024,130.21
Belgium,BEL,01/11/2024,108.95
Bulgaria,BGR,01/11/2024,167.75
Croatia,HRV,01/11/2024,144.79
Czechia,CZE,01/11/2024,133.24
Denmark,DNK,01/11/2024,95.79
Estonia,EST,01/11/2024,82.57
Finland,FIN,01/11/2024,45.35
France,FRA,01/11/2024,100.55
Germany,DEU,01/11/2024,111.61
Greece,GRC,01/11/2024,136.55
Hungary,HUN,01/11/2024,163.71
Ireland,IRL,01/11/2024,146.87
Italy,ITA,01/11/2024,130.93
Latvia,LVA,01/11/2024,88.77
Lithuania,LTU,01/11/2024,88.69
Luxembourg,LUX,01/11/2024,111.61
Montenegro,MNE,01/11/2024,134.39
Netherlands,NLD,01/11/2024,113.47
North Macedonia,MKD,01/11/2024,165.41
Norway,NOR,01/11/2024,36.53
Poland,POL,01/11/2024,120.78
Portugal,PRT,01/11/2024,104.65
Romania,ROU,01/11/2024,168.04
Serbia,SRB,01/11/2024,159.98
Slovakia,SVK,01/11/2024,142.27
Slovenia,SVN,01/11/2024,137.97
Spain,ESP,01/11/2024,104.48
Sweden,SWE,01/11/2024,53.04
Switzerland,CHE,01/11/2024,124.82
United Kingdom,GBR,01/11/2024,117.07
Austria,AUT,01/12/2024,127.86
Belgium,BEL,01/12/2024,105.1
Bulgaria,BGR,01/12/2024,140.67
Croatia,HRV,01/12/2024,136.33
Czechia,CZE,01/12/2024,132.28
Denmark,DNK,01/12/2024,92.03
Estonia,EST,01/12/2024,84.27
Finland,FIN,01/12/2024,38.79
France,FRA,01/12/2024,98.12
Germany,DEU,01/12/2024,105.65
Greece,GRC,01/12/2024,129.83
Hungary,HUN,01/12/2024,143.93
Ireland,IRL,01/12/2024,138.26
Italy,ITA,01/12/2024,135.04
Latvia,LVA,01/12/2024,90.49
Lithuania,LTU,01/12/2024,89.67
Luxembourg,LUX,01/12/2024,105.65
Montenegro,MNE,01/12/2024,130.88
Netherlands,NLD,01/12/2024,107.94
North Macedonia,MKD,01/12/2024,131.39
Norway,NOR,01/12/2024,41.64
Poland,POL,01/12/2024,109.36
Portugal,PRT,01/12/2024,111.55
Romania,ROU,01/12/2024,141.13
Serbia,SRB,01/12/2024,139.4
Slovakia,SVK,01/12/2024,145.57
Slovenia,SVN,01/12/2024,133.78
Spain,ESP,01/12/2024,111.25
Sweden,SWE,01/12/2024,44.56
Switzerland,CHE,01/12/2024,126.17
United Kingdom,GBR,01/12/2024,109.25
